Q6P4F2	Beta-grasp domain superfamily [IPR012675]
Q6P4F7	Rho GTPase activation protein [IPR008936]
Q6P4H8	S-adenosyl-L-methionine-dependent methyltransferase [IPR029063]
Q6P4I2	WD40/YVTN repeat-like-containing domain superfamily [IPR015943]
Q6P4I2	WD40-repeat-containing domain superfamily [IPR036322]
Q6P4Q7	RmlC-like jelly roll fold [IPR014710]
Q6P4Q7	Cyclic nucleotide-binding-like [IPR018490]
Q6P4R8	NFRKB winged helix-like domain superfamily [IPR038106]
Q6P531	Gamma-glutamyltranspeptidase, small subunit [IPR043137]
Q6P531	Nucleophile aminohydrolases, N-terminal [IPR029055]
Q6P575	Galactose-binding-like domain superfamily [IPR008979]
Q6P587	Fumarylacetoacetase-like, C-terminal domain superfamily [IPR036663]
Q6P589	Tumor necrosis factor alpha-induced protein 8-like superfamily [IPR038355]
Q6P597	Tetratricopeptide-like helical domain superfamily [IPR011990]
Q6P5Q4	Leucine-rich repeat domain superfamily [IPR032675]
Q6P5R6	Ribosomal protein L22e superfamily [IPR038526]
Q6P5Z2	Protein kinase-like domain superfamily [IPR011009]
Q6P5Z2	HR1 repeat superfamily [IPR036274]
Q6P5Z2	C2 domain superfamily [IPR035892]
Q6P6B7	Ankyrin repeat-containing domain superfamily [IPR036770]
Q6P6C2	Alpha-ketoglutarate-dependent dioxygenase AlkB-like superfamily [IPR037151]
Q6P7N7	Immunoglobulin-like domain superfamily [IPR036179]
Q6P996	Pyridoxal phosphate-dependent transferase [IPR015424]
Q6P996	Pyridoxal phosphate-dependent transferase, major domain [IPR015421]
Q6P9A1	KRAB domain superfamily [IPR036051]
Q6P9A1	Zinc finger C2H2 superfamily [IPR036236]
Q6P9A2	Nucleotide-diphospho-sugar transferases [IPR029044]
Q6P9A2	Ricin B-like lectins [IPR035992]
Q6P9A3	KRAB domain superfamily [IPR036051]
Q6P9A3	Zinc finger C2H2 superfamily [IPR036236]
Q6P9F5	Zinc finger, RING/FYVE/PHD-type [IPR013083]
Q6P9F7	Leucine-rich repeat domain superfamily [IPR032675]
Q6P9G0	Cytochrome b5-like heme/steroid binding domain superfamily [IPR036400]
Q6P9G9	Zinc finger C2H2 superfamily [IPR036236]
Q6P9G9	SCAN domain superfamily [IPR038269]
Q6P9H4	PDZ superfamily [IPR036034]
Q6P9H4	Sterile alpha motif/pointed domain superfamily [IPR013761]
Q6P9H5	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
Q6PCB0	Fibronectin type III superfamily [IPR036116]
Q6PCB0	Immunoglobulin-like fold [IPR013783]
Q6PCB0	von Willebrand factor A-like domain superfamily [IPR036465]
Q6PCB6	Alpha/Beta hydrolase fold [IPR029058]
Q6PCB7	ANL, N-terminal domain [IPR042099]
Q6PCB7	AMP-binding enzyme, C-terminal domain superfamily [IPR045851]
Q6PCB8	Immunoglobulin-like domain superfamily [IPR036179]
Q6PCB8	Immunoglobulin-like fold [IPR013783]
Q6PCD5	WD40/YVTN repeat-like-containing domain superfamily [IPR015943]
Q6PCD5	Zinc finger, RING/FYVE/PHD-type [IPR013083]
Q6PCD5	WD40-repeat-containing domain superfamily [IPR036322]
Q6PCE3	Alpha-D-phosphohexomutase, C-terminal domain superfamily [IPR036900]
Q6PCE3	Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III [IPR016055]
Q6PCT2	Zinc finger, RING/FYVE/PHD-type [IPR013083]
Q6PCT2	Leucine-rich repeat domain superfamily [IPR032675]
Q6PCT2	Zinc finger, FYVE/PHD-type [IPR011011]
Q6PD62	Tetratricopeptide-like helical domain superfamily [IPR011990]
Q6PDB4	KRAB domain superfamily [IPR036051]
Q6PDB4	Zinc finger C2H2 superfamily [IPR036236]
Q6PEW0	Peptidase S1, PA clan, chymotrypsin-like fold [IPR043504]
Q6PEW0	Peptidase S1, PA clan [IPR009003]
Q6PEW1	Zinc finger, CCHC-type superfamily [IPR036875]
Q6PEY0	Connexin, N-terminal domain superfamily [IPR038359]
Q6PEY2	Tubulin/FtsZ, GTPase domain superfamily [IPR036525]
Q6PEY2	Tubulin/FtsZ-like, C-terminal domain [IPR037103]
Q6PEY2	Tubulin/FtsZ, C-terminal [IPR008280]
Q6PEY2	Tubulin, C-terminal [IPR023123]
Q6PEZ8	Leucine-rich repeat domain superfamily [IPR032675]
Q6PF04	Zinc finger C2H2 superfamily [IPR036236]
Q6PF04	KRAB domain superfamily [IPR036051]
Q6PF05	Tetratricopeptide-like helical domain superfamily [IPR011990]
Q6PF06	tRNA methyltransferase TRM10-type domain superfamily [IPR038459]
Q6PF15	SKP1/BTB/POZ domain superfamily [IPR011333]
Q6PF15	Kelch-type beta propeller [IPR015915]
Q6PFW1	Histidine phosphatase superfamily [IPR029033]
Q6PG37	KRAB domain superfamily [IPR036051]
Q6PG37	Zinc finger C2H2 superfamily [IPR036236]
Q6PGP7	Tetratricopeptide-like helical domain superfamily [IPR011990]
Q6PH85	DCN1-like, PONY binding domain [IPR042460]
Q6PH85	UBA-like superfamily [IPR009060]
Q6PHR2	MIT domain superfamily [IPR036181]
Q6PHR2	Protein kinase-like domain superfamily [IPR011009]
Q6PHW0	Nitroreductase-like [IPR000415]
Q6PI26	HSP20-like chaperone [IPR008978]
Q6PI47	SKP1/BTB/POZ domain superfamily [IPR011333]
Q6PI48	Nucleic acid-binding, OB-fold [IPR012340]
Q6PI48	GAD-like domain superfamily [IPR004115]
Q6PI48	Class II Aminoacyl-tRNA synthetase/Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL) [IPR045864]
Q6PI73	Immunoglobulin-like domain superfamily [IPR036179]
Q6PI73	Immunoglobulin-like fold [IPR013783]
Q6PI77	Armadillo-like helical [IPR011989]
Q6PI77	Armadillo-type fold [IPR016024]
Q6PID6	Tetratricopeptide-like helical domain superfamily [IPR011990]
Q6PID8	Kelch-type beta propeller [IPR015915]
Q6PIF6	FERM superfamily, second domain [IPR035963]
Q6PIF6	SH3-like domain superfamily [IPR036028]
Q6PIF6	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
Q6PIF6	Kinesin motor domain superfamily [IPR036961]
Q6PIF6	MyTH4 domain superfamily [IPR038185]
Q6PIF6	PH-like domain superfamily [IPR011993]
Q6PIF6	FERM/acyl-CoA-binding protein superfamily [IPR014352]
Q6PIF6	Ubiquitin-like domain superfamily [IPR029071]
Q6PII5	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like [IPR036866]
Q6PIJ6	Leucine-rich repeat domain superfamily [IPR032675]
Q6PIJ6	F-box-like domain superfamily [IPR036047]
Q6PIL6	EF-hand domain pair [IPR011992]
Q6PIU1	Voltage-dependent channel domain superfamily [IPR027359]
Q6PIU1	SKP1/BTB/POZ domain superfamily [IPR011333]
Q6PIU2	Alpha/Beta hydrolase fold [IPR029058]
Q6PIV2	Winged helix DNA-binding domain superfamily [IPR036390]
Q6PIV2	Winged helix-like DNA-binding domain superfamily [IPR036388]
Q6PIV7	Mitochondrial carrier domain superfamily [IPR023395]
Q6PIW4	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
Q6PIY5	Armadillo-type fold [IPR016024]
Q6PIY5	Armadillo-like helical [IPR011989]
Q6PIY7	Nucleotidyltransferase superfamily [IPR043519]
Q6PJ21	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
Q6PJ21	B30.2/SPRY domain superfamily [IPR043136]
Q6PJ61	F-box-like domain superfamily [IPR036047]
Q6PJ69	B30.2/SPRY domain superfamily [IPR043136]
Q6PJ69	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
Q6PJ69	Zinc finger, RING/FYVE/PHD-type [IPR013083]
Q6PJE2	Zona pellucida, ZP-C domain [IPR042235]
Q6PJF5	Rhomboid-like superfamily [IPR035952]
Q6PJG2	Homeobox-like domain superfamily [IPR009057]
Q6PJG6	Armadillo-like helical [IPR011989]
Q6PJG6	Armadillo-type fold [IPR016024]
Q6PJG9	Leucine-rich repeat domain superfamily [IPR032675]
Q6PJG9	Immunoglobulin-like fold [IPR013783]
Q6PJG9	Immunoglobulin-like domain superfamily [IPR036179]
Q6PJG9	Fibronectin type III superfamily [IPR036116]
Q6PJI9	WD40/YVTN repeat-like-containing domain superfamily [IPR015943]
Q6PJI9	WD40-repeat-containing domain superfamily [IPR036322]
Q6PJI9	Ubiquitin-conjugating enzyme/RWD-like [IPR016135]
Q6PJP8	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like [IPR036866]
Q6PJQ5	Winged helix DNA-binding domain superfamily [IPR036390]
Q6PJQ5	Winged helix-like DNA-binding domain superfamily [IPR036388]
Q6PK81	Zinc finger C2H2 superfamily [IPR036236]
Q6PK81	KRAB domain superfamily [IPR036051]
Q6PKC3	Thioredoxin-like superfamily [IPR036249]
Q6PKG0	Winged helix-like DNA-binding domain superfamily [IPR036388]
Q6PKG0	Winged helix DNA-binding domain superfamily [IPR036390]
Q6PKH6	NAD(P)-binding domain superfamily [IPR036291]
Q6PKX4	PH-like domain superfamily [IPR011993]
Q6PL18	Bromodomain-like superfamily [IPR036427]
Q6PL18	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
Q6PL24	GOLD domain superfamily [IPR036598]
Q6PML9	Cation efflux transmembrane domain superfamily [IPR027469]
Q6PML9	XPA domain superfamily [IPR037129]
Q6PML9	Putative DNA-binding domain superfamily [IPR009061]
Q6PXP3	MFS transporter superfamily [IPR036259]
Q6Q0C0	WD40-repeat-containing domain superfamily [IPR036322]
Q6Q0C0	WD40/YVTN repeat-like-containing domain superfamily [IPR015943]
Q6Q0C0	Zinc finger, RING/FYVE/PHD-type [IPR013083]
Q6Q0C1	Mitochondrial carrier domain superfamily [IPR023395]
Q6Q4G3	Aminopeptidase N-like , N-terminal domain superfamliy [IPR042097]
Q6Q4G3	Peptidase M4/M1, CTD superfamily [IPR027268]
Q6Q8B3	Immunoglobulin-like domain superfamily [IPR036179]
Q6Q8B3	Immunoglobulin-like fold [IPR013783]
Q6QEF8	WD40-repeat-containing domain superfamily [IPR036322]
Q6QEF8	WD40/YVTN repeat-like-containing domain superfamily [IPR015943]
Q6QHF9	FAD/NAD(P)-binding domain superfamily [IPR036188]
Q6QHK4	Helix-loop-helix DNA-binding domain superfamily [IPR036638]
Q6QN14	Papain-like cysteine peptidase superfamily [IPR038765]
Q6QNK2	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
Q6R2W3	Ribonuclease H superfamily [IPR036397]
Q6R2W3	Ribonuclease H-like superfamily [IPR012337]
Q6R2W3	SCAN domain superfamily [IPR038269]
Q6R327	Armadillo-type fold [IPR016024]
Q6R6M4	Papain-like cysteine peptidase superfamily [IPR038765]
Q6RFH5	WD40-repeat-containing domain superfamily [IPR036322]
Q6RFH5	WD40/YVTN repeat-like-containing domain superfamily [IPR015943]
Q6RFH8	Homeobox-like domain superfamily [IPR009057]
Q6RI45	Bromodomain-like superfamily [IPR036427]
Q6RI45	WD40/YVTN repeat-like-containing domain superfamily [IPR015943]
Q6RI45	WD40-repeat-containing domain superfamily [IPR036322]
Q6RSH7	von Hippel-Lindau disease tumour suppressor,  beta domain superfamily [IPR037140]
Q6RSH7	VHL superfamily [IPR036208]
Q6S545	Ankyrin repeat-containing domain superfamily [IPR036770]
Q6S5H5	Ankyrin repeat-containing domain superfamily [IPR036770]
Q6S5L8	SH2 domain superfamily [IPR036860]
Q6S5L8	PH-like domain superfamily [IPR011993]
Q6S8J3	Ankyrin repeat-containing domain superfamily [IPR036770]
Q6S8J3	ATPase, nucleotide binding domain [IPR043129]
Q6S8J7	Ankyrin repeat-containing domain superfamily [IPR036770]
Q6SA08	Protein kinase-like domain superfamily [IPR011009]
Q6SJ93	Peptidase S1, PA clan [IPR009003]
Q6SJ93	Peptidase S1, PA clan, chymotrypsin-like fold [IPR043504]
Q6SJ96	TBP domain superfamily [IPR012295]
Q6SPF0	Sterile alpha motif/pointed domain superfamily [IPR013761]
Q6STE5	SWIB/MDM2 domain superfamily [IPR036885]
Q6SZW1	Armadillo-like helical [IPR011989]
Q6SZW1	Sterile alpha motif/pointed domain superfamily [IPR013761]
Q6SZW1	Armadillo-type fold [IPR016024]
Q6SZW1	Toll/interleukin-1 receptor homology (TIR) domain superfamily [IPR035897]
Q6T310	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
Q6T311	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
Q6T423	MFS transporter superfamily [IPR036259]
Q6T4P5	Phosphatidic acid phosphatase type 2/haloperoxidase superfamily [IPR036938]
Q6TDP4	Galactose oxidase/kelch, beta-propeller [IPR011043]
Q6TDP4	Kelch-type beta propeller [IPR015915]
Q6TDP4	SKP1/BTB/POZ domain superfamily [IPR011333]
Q6TFL4	SKP1/BTB/POZ domain superfamily [IPR011333]
Q6TFL4	Kelch-type beta propeller [IPR015915]
Q6TGC4	Protein-arginine deiminase, central domain superfamily [IPR036556]
Q6TGC4	PAD, N-terminal domain superfamily [IPR038685]
Q6TGC4	Cupredoxin [IPR008972]
Q6U7Q0	Zinc finger C2H2 superfamily [IPR036236]
Q6U841	Phosphotransferase/anion transporter [IPR016152]
Q6UB28	Creatinase/aminopeptidase-like [IPR036005]
Q6UB35	NAD(P)-binding domain superfamily [IPR036291]
Q6UB35	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
Q6UB98	Ankyrin repeat-containing domain superfamily [IPR036770]
Q6UB99	Ankyrin repeat-containing domain superfamily [IPR036770]
Q6UDR6	Pancreatic trypsin inhibitor Kunitz domain superfamily [IPR036880]
Q6UVJ0	SAS-6, N-terminal domain superfamily [IPR038558]
Q6UVK1	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
Q6UVM3	NAD(P)-binding domain superfamily [IPR036291]
Q6UVW9	C-type lectin-like/link domain superfamily [IPR016186]
Q6UVW9	C-type lectin fold [IPR016187]
Q6UVY6	PHM/PNGase F domain superfamily [IPR008977]
Q6UVY6	Copper type II, ascorbate-dependent monooxygenase-like, C-terminal [IPR014784]
Q6UVY6	Copper type II, ascorbate-dependent monooxygenase, N-terminal domain superfamily [IPR036939]
Q6UW01	Tumour necrosis factor-like domain superfamily [IPR008983]
Q6UW02	Cytochrome P450 superfamily [IPR036396]
Q6UW15	C-type lectin-like/link domain superfamily [IPR016186]
Q6UW15	C-type lectin fold [IPR016187]
Q6UW60	Growth factor receptor cysteine-rich domain superfamily [IPR009030]
Q6UW60	Peptidase S8, pro-domain superfamily [IPR038466]
Q6UW60	Galactose-binding-like domain superfamily [IPR008979]
Q6UW60	Peptidase S8/S53 domain superfamily [IPR036852]
Q6UW63	Immunoglobulin E-set [IPR014756]
Q6UW63	Immunoglobulin-like fold [IPR013783]
Q6UWB1	Immunoglobulin-like fold [IPR013783]
Q6UWB1	Fibronectin type III superfamily [IPR036116]
Q6UWB4	Peptidase S1, PA clan [IPR009003]
Q6UWB4	Peptidase S1, PA clan, chymotrypsin-like fold [IPR043504]
Q6UWE0	Zinc finger, RING/FYVE/PHD-type [IPR013083]
Q6UWE0	Leucine-rich repeat domain superfamily [IPR032675]
Q6UWE0	Sterile alpha motif/pointed domain superfamily [IPR013761]
Q6UWF7	Immunoglobulin E-set [IPR014756]
Q6UWF7	Immunoglobulin-like fold [IPR013783]
Q6UWJ1	Sodium/solute  symporter  superfamily [IPR038770]
Q6UWL2	Growth factor receptor cysteine-rich domain superfamily [IPR009030]
Q6UWL2	Sushi/SCR/CCP superfamily [IPR035976]
Q6UWL6	Immunoglobulin-like fold [IPR013783]
Q6UWL6	Immunoglobulin-like domain superfamily [IPR036179]
Q6UWM5	CAP superfamily [IPR035940]
Q6UWM7	Glycoside hydrolase superfamily [IPR017853]
Q6UWN0	Snake toxin-like superfamily [IPR045860]
Q6UWN5	Snake toxin-like superfamily [IPR045860]
Q6UWN8	Kazal domain superfamily [IPR036058]
Q6UWP2	NAD(P)-binding domain superfamily [IPR036291]
Q6UWQ5	Lysozyme-like domain superfamily [IPR023346]
Q6UWR7	Alkaline-phosphatase-like, core domain superfamily [IPR017850]
Q6UWU2	Galactose-binding-like domain superfamily [IPR008979]
Q6UWU2	Glycoside hydrolase superfamily [IPR017853]
Q6UWV2	Immunoglobulin-like domain superfamily [IPR036179]
Q6UWV2	Immunoglobulin-like fold [IPR013783]
Q6UWV6	Alkaline-phosphatase-like, core domain superfamily [IPR017850]
Q6UWW0	Calycin [IPR012674]
Q6UWW8	Alpha/Beta hydrolase fold [IPR029058]
Q6UWX4	Soluble quinoprotein glucose/sorbosone dehydrogenase [IPR011041]
Q6UWX4	Six-bladed beta-propeller, TolB-like [IPR011042]
Q6UWY0	Alkaline-phosphatase-like, core domain superfamily [IPR017850]
Q6UWY2	Peptidase S1, PA clan [IPR009003]
Q6UWY2	Peptidase S1, PA clan, chymotrypsin-like fold [IPR043504]
Q6UX04	Cyclophilin-like domain superfamily [IPR029000]
Q6UX06	Soluble quinoprotein glucose/sorbosone dehydrogenase [IPR011041]
Q6UX07	NAD(P)-binding domain superfamily [IPR036291]
Q6UX15	C-type lectin fold [IPR016187]
Q6UX15	C-type lectin-like/link domain superfamily [IPR016186]
Q6UX27	Immunoglobulin-like fold [IPR013783]
Q6UX27	Immunoglobulin-like domain superfamily [IPR036179]
Q6UX41	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
Q6UX41	B30.2/SPRY domain superfamily [IPR043136]
Q6UX41	Immunoglobulin-like fold [IPR013783]
Q6UX41	Immunoglobulin-like domain superfamily [IPR036179]
Q6UX53	S-adenosyl-L-methionine-dependent methyltransferase [IPR029063]
Q6UXB3	Snake toxin-like superfamily [IPR045860]
Q6UXB4	C-type lectin fold [IPR016187]
Q6UXB4	C-type lectin-like/link domain superfamily [IPR016186]
Q6UXB8	CAP superfamily [IPR035940]
Q6UXC1	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
Q6UXC1	LDL receptor-like superfamily [IPR036055]
Q6UXD5	Sushi/SCR/CCP superfamily [IPR035976]
Q6UXD5	Spermadhesin, CUB domain superfamily [IPR035914]
Q6UXD7	MFS transporter superfamily [IPR036259]
Q6UXE8	Immunoglobulin-like domain superfamily [IPR036179]
Q6UXE8	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
Q6UXE8	B30.2/SPRY domain superfamily [IPR043136]
Q6UXE8	Immunoglobulin-like fold [IPR013783]
Q6UXF7	C-type lectin fold [IPR016187]
Q6UXF7	C-type lectin-like/link domain superfamily [IPR016186]
Q6UXF7	CAP superfamily [IPR035940]
Q6UXG2	Mannose-6-phosphate receptor binding domain superfamily [IPR009011]
Q6UXG2	Growth factor receptor cysteine-rich domain superfamily [IPR009030]
Q6UXG3	Immunoglobulin-like domain superfamily [IPR036179]
Q6UXG3	Immunoglobulin-like fold [IPR013783]
Q6UXG8	Immunoglobulin-like fold [IPR013783]
Q6UXG8	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
Q6UXG8	Immunoglobulin-like domain superfamily [IPR036179]
Q6UXG8	B30.2/SPRY domain superfamily [IPR043136]
Q6UXH1	Growth factor receptor cysteine-rich domain superfamily [IPR009030]
Q6UXH9	Peptidase S1, PA clan, chymotrypsin-like fold [IPR043504]
Q6UXH9	Sushi/SCR/CCP superfamily [IPR035976]
Q6UXH9	Spermadhesin, CUB domain superfamily [IPR035914]
Q6UXH9	Peptidase S1, PA clan [IPR009003]
Q6UXI7	LCCL domain superfamily [IPR036609]
Q6UXI7	von Willebrand factor A-like domain superfamily [IPR036465]
Q6UXI9	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
Q6UXI9	Growth factor receptor cysteine-rich domain superfamily [IPR009030]
Q6UXK2	Immunoglobulin-like fold [IPR013783]
Q6UXK2	Leucine-rich repeat domain superfamily [IPR032675]
Q6UXK2	Immunoglobulin-like domain superfamily [IPR036179]
Q6UXK5	Immunoglobulin-like domain superfamily [IPR036179]
Q6UXK5	Immunoglobulin-like fold [IPR013783]
Q6UXK5	Fibronectin type III superfamily [IPR036116]
Q6UXK5	Leucine-rich repeat domain superfamily [IPR032675]
Q6UXL0	Fibronectin type III superfamily [IPR036116]
Q6UXL0	Immunoglobulin-like fold [IPR013783]
Q6UXM1	Immunoglobulin-like fold [IPR013783]
Q6UXM1	Immunoglobulin-like domain superfamily [IPR036179]
Q6UXM1	Leucine-rich repeat domain superfamily [IPR032675]
Q6UXN2	Immunoglobulin-like domain superfamily [IPR036179]
Q6UXN2	Immunoglobulin-like fold [IPR013783]
Q6UXN7	Mitochondrial outer membrane translocase complex, Tom20 domain superfamily [IPR023392]
Q6UXN8	C-type lectin-like/link domain superfamily [IPR016186]
Q6UXN8	C-type lectin fold [IPR016187]
Q6UXN9	WD40-repeat-containing domain superfamily [IPR036322]
Q6UXN9	WD40/YVTN repeat-like-containing domain superfamily [IPR015943]
Q6UXP3	TMEM14 superfamily [IPR044890]
Q6UXR4	Serpin superfamily, domain 1 [IPR042178]
Q6UXR4	Serpin superfamily, domain 2 [IPR042185]
Q6UXR4	Serpin superfamily [IPR036186]
Q6UXS0	C-type lectin fold [IPR016187]
Q6UXS0	C-type lectin-like/link domain superfamily [IPR016186]
Q6UXS9	Caspase-like domain superfamily [IPR029030]
Q6UXS9	Death-like domain superfamily [IPR011029]
Q6UXT9	Alpha/Beta hydrolase fold [IPR029058]
Q6UXV0	GDNF receptor alpha [IPR037193]
Q6UXX5	von Willebrand factor A-like domain superfamily [IPR036465]
Q6UXX9	Growth factor receptor cysteine-rich domain superfamily [IPR009030]
Q6UXX9	Thrombospondin type-1 (TSP1) repeat superfamily [IPR036383]
Q6UXY1	AH/BAR domain superfamily [IPR027267]
Q6UXY1	SH3-like domain superfamily [IPR036028]
Q6UXZ0	Immunoglobulin-like fold [IPR013783]
Q6UXZ0	Immunoglobulin-like domain superfamily [IPR036179]
Q6UXZ3	Immunoglobulin-like fold [IPR013783]
Q6UXZ3	Immunoglobulin-like domain superfamily [IPR036179]
Q6UXZ4	Immunoglobulin-like domain superfamily [IPR036179]
Q6UXZ4	Thrombospondin type-1 (TSP1) repeat superfamily [IPR036383]
Q6UXZ4	Death-like domain superfamily [IPR011029]
Q6UXZ4	Immunoglobulin-like fold [IPR013783]
Q6UY01	Leucine-rich repeat domain superfamily [IPR032675]
Q6UY09	Immunoglobulin-like fold [IPR013783]
Q6UY09	Immunoglobulin-like domain superfamily [IPR036179]
Q6UY13	Tumour necrosis factor-like domain superfamily [IPR008983]
Q6UY14	Thrombospondin type-1 (TSP1) repeat superfamily [IPR036383]
Q6UY18	Leucine-rich repeat domain superfamily [IPR032675]
Q6UY18	Immunoglobulin-like domain superfamily [IPR036179]
Q6UY18	Immunoglobulin-like fold [IPR013783]
Q6V0I7	Cadherin-like superfamily [IPR015919]
Q6V0I7	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
Q6V0I7	Growth factor receptor cysteine-rich domain superfamily [IPR009030]
Q6V0L0	Cytochrome P450 superfamily [IPR036396]
Q6V1P9	Cadherin-like superfamily [IPR015919]
Q6V1X1	Alpha/Beta hydrolase fold [IPR029058]
Q6V9R5	Zinc finger C2H2 superfamily [IPR036236]
Q6V9R5	KRAB domain superfamily [IPR036051]
Q6VAB6	Protein kinase-like domain superfamily [IPR011009]
Q6VAB6	Sterile alpha motif/pointed domain superfamily [IPR013761]
Q6VB84	Winged helix-like DNA-binding domain superfamily [IPR036388]
Q6VB84	Winged helix DNA-binding domain superfamily [IPR036390]
Q6VMQ6	Immunoglobulin-like fold [IPR013783]
Q6VMQ6	Fibronectin type III superfamily [IPR036116]
Q6VN20	B30.2/SPRY domain superfamily [IPR043136]
Q6VN20	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
Q6VVB1	Six-bladed beta-propeller, TolB-like [IPR011042]
Q6VVB1	Zinc finger, RING/FYVE/PHD-type [IPR013083]
Q6VVX0	Cytochrome P450 superfamily [IPR036396]
Q6W2J9	PCGF Ub-like fold discriminator superfamily [IPR038227]
Q6W2J9	Ankyrin repeat-containing domain superfamily [IPR036770]
Q6W3E5	PLC-like phosphodiesterase, TIM beta/alpha-barrel domain superfamily [IPR017946]
Q6W4X9	Serine protease inhibitor-like superfamily [IPR036084]
Q6WCQ1	PH-like domain superfamily [IPR011993]
Q6WKZ4	C2 domain superfamily [IPR035892]
Q6WKZ4	FIP-RBD, C-terminal domain superfamily [IPR037245]
Q6WRI0	Leucine-rich repeat domain superfamily [IPR032675]
Q6WRI0	Immunoglobulin-like fold [IPR013783]
Q6WRI0	Immunoglobulin-like domain superfamily [IPR036179]
Q6WRX3	Leucine-rich repeat domain superfamily [IPR032675]
Q6WRX3	Armadillo-type fold [IPR016024]
Q6WRX3	Armadillo-like helical [IPR011989]
Q6X4U4	Cystine-knot cytokine [IPR029034]
Q6X784	Immunoglobulin-like fold [IPR013783]
Q6X9E4	WD40/YVTN repeat-like-containing domain superfamily [IPR015943]
Q6X9E4	F-box-like domain superfamily [IPR036047]
Q6X9E4	Quinoprotein amine dehydrogenase, beta chain-like [IPR011044]
Q6XD76	Helix-loop-helix DNA-binding domain superfamily [IPR036638]
Q6XE24	Nucleotide-binding alpha-beta plait domain superfamily [IPR012677]
Q6XE24	RNA-binding domain superfamily [IPR035979]
Q6XE38	Secretoglobin superfamily [IPR035960]
Q6XPR3	EF-hand domain pair [IPR011992]
Q6XPS3	Voltage-dependent channel domain superfamily [IPR027359]
Q6XPS3	Protein-tyrosine phosphatase-like [IPR029021]
Q6XPS3	C2 domain superfamily [IPR035892]
Q6XQN6	Aldolase-type TIM barrel [IPR013785]
Q6XQN6	Nicotinate phosphoribosyltransferase-like, C-terminal [IPR036068]
Q6XR72	Cation efflux transmembrane domain superfamily [IPR027469]
Q6XUX3	Protein kinase-like domain superfamily [IPR011009]
Q6XYB7	Homeobox-like domain superfamily [IPR009057]
Q6XYQ8	C2 domain superfamily [IPR035892]
Q6XZB0	Alpha/Beta hydrolase fold [IPR029058]
Q6XZF7	SH3-like domain superfamily [IPR036028]
Q6XZF7	Dbl homology (DH) domain superfamily [IPR035899]
Q6XZF7	AH/BAR domain superfamily [IPR027267]
Q6Y288	Nucleotide-diphospho-sugar transferases [IPR029044]
Q6Y2X3	Chaperone J-domain superfamily [IPR036869]
Q6Y7W6	GYF-like domain superfamily [IPR035445]
Q6YFQ2	Cytochrome c oxidase, subunit VIb superfamily [IPR036549]
Q6YHK3	Immunoglobulin E-set [IPR014756]
Q6YHK3	Immunoglobulin-like fold [IPR013783]
Q6YHK3	Alpha-macroglobulin, receptor-binding domain superfamily [IPR036595]
Q6YHK3	Terpenoid cyclases/protein prenyltransferase alpha-alpha toroid [IPR008930]
Q6YHU6	Armadillo-type fold [IPR016024]
Q6YN16	SCP2 sterol-binding domain superfamily [IPR036527]
Q6YN16	NAD(P)-binding domain superfamily [IPR036291]
Q6YP21	Pyridoxal phosphate-dependent transferase, small domain [IPR015422]
Q6YP21	Pyridoxal phosphate-dependent transferase, major domain [IPR015421]
Q6YP21	Pyridoxal phosphate-dependent transferase [IPR015424]
Q6ZMC9	Immunoglobulin-like fold [IPR013783]
Q6ZMC9	Immunoglobulin-like domain superfamily [IPR036179]
Q6ZMD2	MFS transporter superfamily [IPR036259]
Q6ZMG9	Homeobox-like domain superfamily [IPR009057]
Q6ZMJ2	SRCR-like domain superfamily [IPR036772]
Q6ZMJ4	Interleukin-34 superfamily [IPR038328]
Q6ZMK1	Zinc finger, RING/FYVE/PHD-type [IPR013083]
Q6ZMM2	Tissue inhibitor of metalloproteinases-like, OB-fold [IPR008993]
Q6ZMM2	Thrombospondin type-1 (TSP1) repeat superfamily [IPR036383]
Q6ZMN7	PDZ superfamily [IPR036034]
Q6ZMN7	Zinc finger, RING/FYVE/PHD-type [IPR013083]
Q6ZMN8	Cyclin-like superfamily [IPR036915]
